PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,spinDir,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle,play_by_play,run_value,wOBA_result,xwOBA_result,Family,FB_RelSpeed,FB_IVB,FB_HB,delta_velo,delta_IVB,delta_HB,dre_hat,run_suppress,fam_mu,fam_sd,StuffPlus
26,2025-09-08,13:40:10.24,3,6,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,89.82114,-2.537669,4.160029,2342.437532,126.950809,10:15,5.61898,1.46829,5.55153,-21.34544,14.2928,17.29883,1.46107,0.9843,81.26318,-6.537609,1.083557,0.429665,,,,,,,,,,,,9.95134,8.36489,1.11928,50,5.38493,-8.65566,-129.83761,-6.48241,16.81594,29.74332,-18.0389,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,3f714ca0-8ce3-11f0-b802-852e8b1ed72d,87.72524,,,8.55796,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:40:10.24,2025-09-08T13:40:10.2478848-05:00,2025-09-08T18:40:10.2478848Z,,v3,5322,5322,,,,Undefined,OLE_REB,31f8be72-65fb-48f3-ae7f-097a1672bc39,54.94624,-130.9658,14.87166,5.61784,-5.79818,-9.01945,1.45969,-9.2935,8.40797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.673,,Fastball,89.51198,14.17792,17.29883,,,,-0.00999097667232592,0.00999097667232592,0.00709721738292529,0.006600601967442501,108.7681678237049
27,2025-09-08,13:40:35.57,4,1,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.18287,-2.330499,3.491032,2275.162224,150.0294,11:00,5.67042,1.61992,5.71748,-15.84091,20.73757,11.22178,2.17414,0.70102,79.93836,-5.366822,1.488737,0.435295,,,,,,,,,,,,6.69583,11.57615,1.33449,50,5.4654,-7.29311,-127.63245,-5.63756,10.96727,27.99524,-13.21314,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,4e8cf1d0-8ce3-11f0-b802-852e8b1ed72d,86.59047,,,8.24451,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:40:35.57,2025-09-08T13:40:35.5732480-05:00,2025-09-08T18:40:35.5732480Z,,v3,5322,5322,,,,Undefined,OLE_REB,b040286e-178e-4859-a819-ada9e3360834,54.77948,-128.67653,13.99762,5.66647,-5.14478,-6.60657,1.61411,-7.70213,5.48364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Fastball,89.51198,14.17792,17.29883,,,,-0.020611579968613295,0.020611579968613295,0.00709721738292529,0.006600601967442501,140.94887906390252
28,2025-09-08,13:40:50.30,4,2,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,2,0,1,Fastball,Sinker,InPlay,Undefined,FlyBall,HomeRun,0,1,,88.3785,-1.324564,2.299803,2307.712154,123.186997,10:00,5.58202,1.8089,5.32818,-23.68781,13.12072,18.14296,2.36392,-1.16165,80.29229,-5.727973,-0.921965,0.436662,101.89034,36.769076,14.050803,3877.13977,103.56796,79.35221,37.06218,360.3607,302.30486,29.637866,5.760902,9.82284,7.33985,1.61467,50,5.44547,-4.33714,-128.11197,-3.79505,16.20959,28.21583,-20.06192,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,57681870-8ce3-11f0-b802-852e8b1ed72d,86.31944,115.49375,,8.08621,,,,1.12567,2.51014,1.18031,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:40:50.30,2025-09-08T13:40:50.3004672-05:00,2025-09-08T18:40:50.3004672Z,FlyBall,v3,5322,5322,,,,Undefined,OLE_REB,7af560eb-097f-4cb4-8bff-ef577eb6d2b6,55.172,-129.24605,14.10791,5.58179,-2.9887,-10.03096,1.80208,-4.98865,8.1048,211.768797,1.13859,115.88737,-28.5177,6.26069,-0.62151,-0.10858,0.04387,-0.00524,0.00022,2.50673,89.4984,-20.26324,1.18154,-0.02504,-0.06314,0.02453,-0.00369,0.0002,1.17822,29.10323,3.99827,-1.87502,0.4254,-0.05403,0.00374,-0.00017,1e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,HomeRun,1.374328827,2.571,2.4998170602635468,Fastball,89.51198,14.17792,17.29883,,,,-0.009476520824577422,0.009476520824577422,0.00709721738292529,0.006600601967442501,107.20935288444313
29,2025-09-08,13:41:32.91,5,1,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.82493,-2.112831,3.55907,2278.998383,130.244844,10:15,5.64903,1.55167,5.65506,-19.19265,16.01918,17.51765,2.07443,0.31212,81.70018,-5.728715,0.435062,0.427086,,,,,,,,,,,,9.88004,9.08252,1.26104,50,5.45765,-7.31248,-130.09001,-5.42146,16.86101,28.34571,-16.67405,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,70ceef00-8ce3-11f0-b802-852e8b1ed72d,88.25487,,,8.12475,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:41:32.91,2025-09-08T13:41:32.9113088-05:00,2025-09-08T18:41:32.9113088Z,,v3,5322,5322,,,,Undefined,OLE_REB,bf43ec6e-7081-4bbc-9552-a92e24048c7c,54.84412,-131.14126,14.17285,5.64725,-4.80307,-8.33702,1.54383,-7.9378,8.43051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Fastball,89.51198,14.17792,17.29883,,,,-0.012420296540663898,0.012420296540663898,0.00709721738292529,0.006600601967442501,116.12907181494876
30,2025-09-08,13:41:44.87,5,2,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.25969,0.49752,0.615567,2290.389656,264.345278,2:45,5.4534,1.57582,5.52686,-43.51345,2.22039,-5.90079,2.29244,-0.50859,71.7423,-7.508726,1.668615,0.486732,,,,,,,,,,,,-2.75571,1.49083,1.51837,50,5.46813,-1.47337,-114.90124,-0.46056,-3.62681,24.37555,-30.21199,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,77df67c0-8ce3-11f0-b802-852e8b1ed72d,77.43975,,,7.51738,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:41:44.87,2025-09-08T13:41:44.8757760-05:00,2025-09-08T18:41:44.8757760Z,,v3,5322,5322,,,,Undefined,OLE_REB,cc4b8f22-31fe-466e-877b-56347b770e89,54.97,-115.9508,12.18778,5.45995,0.84031,-15.10599,1.57845,-1.3172,-1.81341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Breaking,89.51198,14.17792,17.29883,-10.252289999999988,-11.95753,-23.19962,-0.003210843907836202,0.003210843907836202,0.005545953463498985,0.008683169874374808,94.62152741580238
31,2025-09-08,13:41:56.55,5,3,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.46114,-1.260976,3.142662,1132.543504,238.056909,2:00,5.44139,1.59201,5.86881,-41.71124,4.54445,-4.61985,0.79218,1.71514,71.26776,-8.951487,3.970587,0.489501,,,,,,,,,,,,-1.33673,3.20965,1.33459,50,5.31509,-6.41069,-113.63513,-3.78887,-1.71723,24.22758,-28.05079,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,7ef0cae0-8ce3-11f0-b802-852e8b1ed72d,77.00171,,,7.19339,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:41:56.55,2025-09-08T13:41:56.5531136-05:00,2025-09-08T18:41:56.5531136Z,,v3,5322,5322,,,,Undefined,OLE_REB,af4b5862-6abf-42de-a27a-c11738494313,54.62974,-114.61796,12.11379,5.44572,-2.65095,-14.02539,1.59323,-6.34102,-0.85862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,89.51198,14.17792,17.29883,-11.050839999999994,-9.633469999999999,-21.91868,0.014508580873359496,-0.014508580873359496,0.005545953463498985,0.008683169874374808,53.80826443107583
32,2025-09-08,13:42:12.82,5,4,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,1,2,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.83144,0.039587,3.492051,2342.488004,123.057525,10:00,5.59763,1.41132,5.552,-22.98013,14.09969,19.68588,3.71969,0.21533,79.41149,-4.274375,-0.01142,0.438268,81.43272,47.987341,-69.938347,5046.60459,15.00036,97.01709,-108.97218,217.39799,88.285,-88.74489,5.093711,10.98713,7.47985,1.12227,50,5.58618,-6.89841,-127.22831,-0.67061,17.84861,28.27499,-20.02308,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,889a3e00-8ce3-11f0-b802-852e8b1ed72d,86.00311,98.97578,,8.41996,,,,-0.79629,3.83203,-0.07062,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:42:12.82,2025-09-08T13:42:12.8271360-05:00,2025-09-08T18:42:12.8271360Z,FlyBall,v3,5322,5322,,,,Undefined,OLE_REB,ffdfd08e-6c1e-4c6d-80b4-089ad4f0d668,54.94722,-128.32306,14.1375,5.59714,0.10465,-10.01154,1.40274,-7.58947,8.9243,145.702906,-0.77161,26.8826,-15.29853,2.21191,1.73963,-1.19658,0.32322,-0.04114,0.00203,3.81695,89.01169,-25.62716,3.49958,-0.96705,0.18901,-0.00508,-0.00366,0.00036,-0.07814,-74.89677,14.28786,-1.85048,-0.90508,0.67409,-0.19056,0.02539,-0.00131,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,56.72897,3.22266,-23.19496,FoulBallNotFieldable,-0.038050274,0.0,,Fastball,89.51198,14.17792,17.29883,,,,-0.0002844158901826103,0.0002844158901826103,0.00709721738292529,0.006600601967442501,79.35702977896
33,2025-09-08,13:42:34.54,5,5,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,1,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,80.60529,-0.054613,3.041993,1796.396353,96.63313,9:15,5.30867,1.52409,6.17861,-39.22963,2.92662,14.87481,1.98903,0.04826,74.67073,-7.304149,0.358698,0.467307,79.7994,-22.70839,13.333048,,,,,6.54288,3.40892,9.006421,0.043942,8.56071,1.83673,1.30185,50,5.28419,-5.70608,-117.18603,-1.29561,12.01458,20.22248,-29.59626,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,95909230-8ce3-11f0-b802-852e8b1ed72d,80.65882,1.98968,,5.93455,,,,1.83585,1.98968,-0.07219,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:42:34.54,2025-09-08T13:42:34.5435136-05:00,2025-09-08T18:42:34.5435136Z,GroundBall,v3,5322,5322,,,,Undefined,OLE_REB,2d8c86fa-f438-4512-91b7-ecaf280682dc,54.3251,-117.93004,10.11124,5.31182,-0.20673,-14.79813,1.51991,-6.14811,6.00729,,1.83423,105.28443,,,,,,,,1.99037,-45.28002,,,,,,,,-0.07257,24.95231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,70.11514,0.61269,-7.48554,Out,-0.195568767,0.0,0.2113899916239692,Offspeed,89.51198,14.17792,17.29883,-8.906689999999998,-11.2513,-2.4240199999999987,0.0009994095273394713,-0.0009994095273394713,-5.988657624957097e-05,0.0028348068839913684,93.37152060413325
34,2025-09-08,13:42:58.27,6,1,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.75849,1.693738,0.51822,2232.797609,310.503086,4:15,5.55344,1.30176,5.68606,-54.83298,-3.49146,-5.79863,2.56327,-0.3355,68.36402,-8.317956,1.556151,0.51571,,,,,,,,,,,,-2.80957,-1.73421,1.25448,50,5.66156,-1.17705,-107.22307,1.47034,-3.29471,17.27169,-34.20769,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,a3a68730-8ce3-11f0-b802-852e8b1ed72d,73.08841,,,5.39447,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:42:58.27,2025-09-08T13:42:58.2702080-05:00,2025-09-08T18:42:58.2702080Z,,v3,5322,5322,,,,Undefined,OLE_REB,0d1f84c2-cd94-4c98-ab11-84e66430a2a0,54.81645,-107.99613,8.63584,5.56148,3.00143,-17.10385,1.30386,-1.02959,-1.64736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Breaking,89.51198,14.17792,17.29883,-15.75349,-17.66938,-23.097459999999998,0.006815649542551502,-0.006815649542551502,0.005545953463498985,0.008683169874374808,71.52744174099087
35,2025-09-08,13:43:10.29,6,2,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,0,0,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.71098,-0.428972,2.907952,2223.113311,122.547907,10:00,5.63333,1.57374,5.60325,-23.81442,12.23064,17.30521,3.24781,-0.29882,80.74866,-4.873908,-0.177844,0.43211,,,,,,,,,,,,9.5465,6.66689,1.33587,50,5.58131,-5.76746,-128.64363,-1.77348,15.94964,27.43693,-21.03548,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,aac04ec0-8ce3-11f0-b802-852e8b1ed72d,87.2288,,,7.96232,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:43:10.29,2025-09-08T13:43:10.2931968-05:00,2025-09-08T18:43:10.2931968Z,,v3,5322,5322,,,,Undefined,OLE_REB,4e854cbe-979e-46ac-9165-b06cf8d9b829,54.89586,-129.6836,13.71847,5.63342,-0.97615,-10.51774,1.56594,-6.37202,7.97482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeSwinging,-0.118124936,0.0,,Fastball,89.51198,14.17792,17.29883,,,,-0.010000314008128782,0.010000314008128782,0.00709721738292529,0.006600601967442501,108.79646020021517
36,2025-09-08,13:43:25.58,6,3,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,0,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.37331,-1.591618,2.924564,1774.324089,102.507489,9:30,5.32079,1.48005,5.90669,-38.31892,4.97823,16.24615,0.64783,-0.11682,73.93606,-8.646321,0.00566,0.473588,,,,,,,,,,,,9.20717,3.38209,1.25455,50,5.1707,-5.35665,-116.644,-4.44613,12.67363,22.12354,-27.5186,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,b3fc0bf0-8ce3-11f0-b802-852e8b1ed72d,79.58903,,,6.43725,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:43:25.58,2025-09-08T13:43:25.5895552-05:00,2025-09-08T18:43:25.5895552Z,,v3,5322,5322,,,,Undefined,OLE_REB,e82e6ffb-86d8-4b7d-9bde-86067107e02c,54.59526,-117.51234,11.06177,5.32401,-3.36603,-13.7593,1.47456,-5.85408,6.33681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Offspeed,89.51198,14.17792,17.29883,-9.13866999999999,-9.19969,-1.0526799999999987,0.0009994095273394713,-0.0009994095273394713,-5.988657624957097e-05,0.0028348068839913684,93.37152060413325
37,2025-09-08,13:43:42.25,6,4,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.60034,-1.336403,4.272986,1765.978159,107.020012,9:30,5.32587,1.42286,6.25758,-36.45624,5.92481,15.13725,1.05187,1.26323,74.35902,-8.092079,1.543115,0.468551,,,,,,,,,,,,8.94666,3.85855,1.11217,50,5.20876,-8.18043,-116.90371,-3.82047,12.44251,21.01398,-26.80779,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,bddc94a0-8ce3-11f0-b802-852e8b1ed72d,80.44465,,,6.24132,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:43:42.25,2025-09-08T13:43:42.2543360-05:00,2025-09-08T18:43:42.2543360Z,,v3,5322,5322,,,,Undefined,OLE_REB,652c5834-f2ac-4f38-855d-7d25c573bf17,54.24313,-117.66396,10.50699,5.32944,-2.85061,-13.40389,1.41627,-8.63058,6.22126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Offspeed,89.51198,14.17792,17.29883,-8.911639999999991,-8.25311,-2.161579999999999,0.0009994095273394713,-0.0009994095273394713,-5.988657624957097e-05,0.0028348068839913684,93.37152060413325
38,2025-09-08,13:43:59.07,6,5,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,0,2,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,80.21567,-0.563293,0.395941,1621.585675,216.838049,1:15,5.48332,1.4964,5.43689,-37.20077,6.63437,-4.00874,1.85573,-0.79156,74.16304,-7.364181,1.110221,0.476522,,,,,,,,,,,,-1.91327,3.89921,1.45853,50,5.40778,-0.96613,-116.54765,-2.40169,-2.65117,20.3789,-26.77096,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,c7f914e0-8ce3-11f0-b802-852e8b1ed72d,79.09912,,,6.05263,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:43:59.07,2025-09-08T13:43:59.0774784-05:00,2025-09-08T18:43:59.0774784Z,,v3,5322,5322,,,,Undefined,OLE_REB,cd3a237a-4d87-4627-9c20-0d33e43c08c9,55.06292,-117.42959,10.18945,5.48664,-1.24313,-13.38548,1.49786,-0.85139,-1.32559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Breaking,89.51198,14.17792,17.29883,-9.296309999999991,-7.543550000000001,-21.30757,-0.0010713748381777008,0.0010713748381777008,0.005545953463498985,0.008683169874374808,89.69367479835593
39,2025-09-08,13:48:43.94,1,1,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.18284,-1.183567,-3.472814,2583.807006,188.539798,12:15,6.79428,1.72646,5.65754,-17.7917,13.93694,1.94839,4.20566,-1.35386,86.40235,-4.513995,-3.125769,0.405413,,,,,,,,,,,,-1.90004,7.67571,-1.43335,50,6.68265,8.19762,-136.56659,-3.43449,-3.60661,28.63703,-17.60401,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,71b5fe30-8ce4-11f0-b802-852e8b1ed72d,92.97301,,,7.78049,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:48:43.94,2025-09-08T13:48:43.9417344-05:00,2025-09-08T18:48:43.9417344Z,,v3,5322,5322,,,,Undefined,OLE_REB,dd1c2322-d3cc-448c-b03b-a36754d97d92,54.84139,-137.57805,14.31852,6.79298,-2.81271,-8.802,-1.72514,8.32501,-1.80331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,93.63287,13.64221,5.33949,,,,-0.007173512673465914,0.007173512673465914,0.00709721738292529,0.006600601967442501,100.23117676514036
40,2025-09-08,13:49:04.43,1,2,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.71042,-2.580499,-2.889249,2485.909982,197.440801,12:30,6.77815,1.68797,5.93557,-17.97481,13.95198,4.05599,2.88155,-0.65678,85.56036,-5.9652,-2.161872,0.406676,,,,,,,,,,,,-2.88992,8.19615,-1.45944,50,6.56166,6.67369,-135.81962,-6.707,-5.38782,30.2824,-16.89356,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,7ded2110-8ce4-11f0-b802-852e8b1ed72d,92.68409,,,8.15005,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:49:04.43,2025-09-08T13:49:04.4343808-05:00,2025-09-08T18:49:04.4343808Z,,v3,5322,5322,,,,Undefined,OLE_REB,39e63c7f-a835-42f5-81fb-424beb0a6760,54.56277,-136.83315,15.1412,6.77668,-6.14159,-8.44678,-1.68582,6.85402,-2.69391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeSwinging,-0.118124936,0.0,,Fastball,93.63287,13.64221,5.33949,,,,-0.006718129600106495,0.006718129600106495,0.00709721738292529,0.006600601967442501,98.85135390775372
41,2025-09-08,13:49:26.53,1,3,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.8623,-0.64591,-2.957168,2527.560321,202.828846,12:45,6.88355,1.64422,5.68456,-18.83391,13.64221,5.33949,4.71116,-0.66971,85.35307,-4.168638,-2.004517,0.41016,,,,,,,,,,,,-3.46973,7.3937,-1.39845,50,6.81732,6.72332,-134.79503,-2.16324,-6.43223,27.22188,-18.46756,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,8b197960-8ce4-11f0-b802-852e8b1ed72d,91.89689,,,7.50923,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:49:26.53,2025-09-08T13:49:26.5397248-05:00,2025-09-08T18:49:26.5397248Z,,v3,5322,5322,,,,Undefined,OLE_REB,c8151d7e-98dc-43e2-a3bf-c4ca78892d5a,54.81542,-135.76402,13.61094,6.88262,-1.50587,-9.23378,-1.64185,6.95228,-3.21612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,93.63287,13.64221,5.33949,,,,-0.0027004632340601837,0.0027004632340601837,0.00709721738292529,0.006600601967442501,86.6777176671094
